municipios,url_municipio,zona_raw,zona_clean,url_zona,indice_vuelta_municipio,cantidad_publicaciones_zona,cantidad_vueltas_zona_sub,titulo,precio,datos,location,url_publicacion,indice_vuelta_zona,indice_vuelta_zona_sub
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Apartamento En Alquiler La Trinidad Mls# 26-11361 Christian Szotyori,US$900,"3 habitaciones
2 baños
111 m² cubiertos","Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967612812-apartamento-en-alquiler-la-trinidad-mls-26-11361-christian-szotyori-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,"La Trinidad, Oficina Industrial En Alquiler Caracas",US$3.500,"4 habitaciones
3 baños
455 m² cubiertos","La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-994280826-la-trinidad-oficina-industrial-en-alquiler-caracas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Apartamento En Alquiler La Trinidad Ee26-11361,US$900,"3 habitaciones
2 baños
111 m² cubiertos","Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988412514-apartamento-en-alquiler-la-trinidad-ee26-11361-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Alquilo En La Trinidad (wsz),US$580,"2 habitaciones
1 baño
70 m² cubiertos","La Trinidad, Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775530003-alquilo-en-la-trinidad-wsz-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=29&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Alquilo En La Trinidad Apartamento (wsz),US$580,"2 habitaciones
1 baño
75 m² cubiertos","La Trinidad, Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-974437708-alquilo-en-la-trinidad-apartamento-wsz-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=30&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,En Alquiler Th 400m2 La Trinidad 2635,US$3.500,"5 habitaciones
5 baños
400 m² cubiertos","La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007205200-en-alquiler-th-400m2-la-trinidad-2635-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=31&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Alquiler Apartamento La Trinidad. Bm,US$900,"3 habitaciones
2 baños
111 m² cubiertos","C4MV+9PR, C. Gamelotal, Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-964196106-alquiler-apartamento-la-trinidad-bm-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=32&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,La Trinidad,la-trinidad,la-trinidad,5,33,1,Alquiler Apto La Trinidad Amoblado 3hab 2pe Agua Continua . Gc 26-11361,US$800,"3 habitaciones
2 baños
111 m² cubiertos","La Trinidad, Caracas, La Trinidad, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-962578826-alquiler-apto-la-trinidad-amoblado-3hab-2pe-agua-continua-gc-26-11361-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=33&type=item&tracking_id=86b3890a-f3e8-419a-95e4-4339b2d366b3&price_drop=not_apply,59,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Ip Alquilo Apto En Las Esmeraldas Totalmente Remodelado,US$1.500,"3 habitaciones
4 baños
170 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-993924648-ip-alquilo-apto-en-las-esmeraldas-totalmente-remodelado-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=1&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas Smb 26-17149 Yfg,US$3.000,"3 habitaciones
3 baños
136 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988313100-apartamento-en-alquiler-en-las-esmeraldas-smb-26-17149-yfg-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=2&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas #26-10296 Josmary Sanjuan,US$800,"4 habitaciones
2 baños
98 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007886566-apartamento-en-alquiler-en-las-esmeraldas-26-10296-josmary-sanjuan-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=3&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas 26-17149 Df,US$3.000,"3 habitaciones
3 baños
136 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1000827860-apartamento-en-alquiler-en-las-esmeraldas-26-17149-df-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=4&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler - Las Esmeraldas - Yanira Alvarez - Mls #26-17149,US$3.000,"3 habitaciones
3 baños
136 m² cubiertos","Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988310534-apartamento-en-alquiler-las-esmeraldas-yanira-alvarez-mls-26-17149-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=5&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Las Esmeraldas, Amplio Apartamento De 140 M2, Lindo Conjunto En Calle Ciega Cerrada.",US$800,"4 habitaciones
3 baños
140 m² cubiertos","C4MW+5H6, C. Gamelotal, Caracas 1080, Miranda, Venezuela, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1008361942-las-esmeraldas-amplio-apartamento-de-140-m2-lindo-conjunto-en-calle-ciega-cerrada-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=6&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Las Esmeraldas Apto En Alquiler - La Tahona,US$700,"2 habitaciones
2 baños
77 m² cubiertos","Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007123374-las-esmeraldas-apto-en-alquiler-la-tahona-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=7&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apto Alquiler Las Esmeraldas La Tahona 2h 2b 1pe 25-116,US$650,"2 habitaciones
2 baños
74 m² cubiertos","Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-962920048-apto-alquiler-las-esmeraldas-la-tahona-2h-2b-1pe-25-116-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=8&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Apartamento En Alquiler En Las Esmeraldas, Baruta. Em",US$700,"3 habitaciones
2 baños
98 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-971655574-apartamento-en-alquiler-en-las-esmeraldas-baruta-em-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=9&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento La Tahona Baruta 3hab 2baños Balcon Vigilancia / Cliente Directo / Lt,US$700,"3 habitaciones
2 baños
98 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-995875154-apartamento-la-tahona-baruta-3hab-2banos-balcon-vigilancia-cliente-directo-lt-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=10&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler Las Esmeraldas Cliente Directo (vbrr),US$700,"3 habitaciones
2 baños
98 m² cubiertos","F4GF+CMG, Calle Guanipa, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-962899572-apartamento-en-alquiler-las-esmeraldas-cliente-directo-vbrr-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=11&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Amplio Y Hermoso Apartamento En Alquiler. Urb. Las Esmeraldas.,US$1.450,"3 habitaciones
4 baños
201 m² cubiertos","Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-963508368-amplio-y-hermoso-apartamento-en-alquiler-urb-las-esmeraldas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=12&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler - Barbara Marin - Mls #26-17149,US$3.000,"3 habitaciones
3 baños
136 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-990999656-apartamento-en-alquiler-barbara-marin-mls-26-17149-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=13&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Alquilo Apartamento 203m2 Las Esmeraldad 4043,US$1.800,"4 habitaciones
4 baños
203 m² cubiertos","Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-995627562-alquilo-apartamento-203m2-las-esmeraldad-4043-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=14&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Alquilo Apartamento En La Urbanización Las Esmeraldas,US$750,"4 habitaciones
2 baños
123 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967989538-alquilo-apartamento-en-la-urbanizacion-las-esmeraldas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=15&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Apartamento Alquiler En Las Esmeraldas , Municipio Baruta, 3 Habitaciones, 2 Baños, 1 Puesto De Estacionamiento, Sala, Comedor, Cocina Tope De Granito, Tanque De Agua, Clima Montaña, (la Tahona)",US$700,"3 habitaciones
2 baños
98 m² cubiertos","F4GF+CMG, Calle Guanipa, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-963647542-apartamento-alquiler-en-las-esmeraldas-municipio-baruta-3-habitaciones-2-banos-1-puesto-de-estacionamiento-sala-comedor-cocina-tope-de-granito-tanque-de-agua-clima-montana-la-tahona-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=16&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Sq. Apartamento En Venta En Las Esmeraldas D26-14149s,US$175.000,"3 habitaciones
3 baños
147 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-963323790-sq-apartamento-en-venta-en-las-esmeraldas-d26-14149s-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=17&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Ld Apartamento En Alquiler Urb. Las Esmeraldas, Caracas Yf 26-13479",US$1.500,"3 habitaciones
4 baños
165 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-966201392-ld-apartamento-en-alquiler-urb-las-esmeraldas-caracas-yf-26-13479-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=18&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Mg - Apartamento Amoblado En Alquiler En Las Esmeraldas 98 M2, Mls 26-10296,",US$700,"4 habitaciones
2 baños
98 m² cubiertos","F4GV+HWJ, C. Cali, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-997566050-mg-apartamento-amoblado-en-alquiler-en-las-esmeraldas-98-m2-mls-26-10296-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=19&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"Ld Apartamento En Alquiler Urb. Las Esmeraldas, Caracas Yf 26-13949",US$1.200,"3 habitaciones
2 baños
138 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-965629486-ld-apartamento-en-alquiler-urb-las-esmeraldas-caracas-yf-26-13949-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=20&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler - Mls # 26-10296,US$700,"4 habitaciones
2 baños
98 m² cubiertos","Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-775031303-apartamento-en-alquiler-mls-26-10296-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=21&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas- La Tahona,US$700,"4 habitaciones
2 baños
98 m² cubiertos","F4GF+CMG, Calle Guanipa, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-995446148-apartamento-en-alquiler-en-las-esmeraldas-la-tahona-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=22&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Eb Apartamento En Alquiler En Las Esmeraldas 192m2 Mls 26-6855,US$850,"4 habitaciones
4 baños
192 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967352612-eb-apartamento-en-alquiler-en-las-esmeraldas-192m2-mls-26-6855-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=23&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas Mls #25-15704 Yosmil Carrero,US$1.450,"3 habitaciones
4 baños
201 m² cubiertos","Capital District, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967392318-apartamento-en-alquiler-en-las-esmeraldas-mls-25-15704-yosmil-carrero-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=24&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Alquilo Apartamento Duplex En La Urbanización Las Esmeraldas,US$900,"4 habitaciones
3 baños
240 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-1007485964-alquilo-apartamento-duplex-en-la-urbanizacion-las-esmeraldas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=25&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,"26-10296 Apartamento En Alquiler Las Esmeraldas, Adriana Santana",US$700,"4 habitaciones
2 baños
98 m² cubiertos","C4MX+F4V, Av. Las Esmeraldas, Caracas 1080, Miranda, Venezuela, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967617674-26-10296-apartamento-en-alquiler-las-esmeraldas-adriana-santana-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=26&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,#26-17149 Exclusivo Apartamento En Las Esmeraldas,US$3.000,"3 habitaciones
3 baños
136 m² cubiertos","Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-988326478-26-17149-exclusivo-apartamento-en-las-esmeraldas-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=27&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
Caracas - Baruta (sureste),https://listado.mercadolibre.com.ve/inmuebles/apartamentos/alquiler/distrito-capital/caracas---baruta-sureste/_FiltersAvailableSidebar?filter=neighborhood,Las Esmeraldas,las-esmeraldas,las-esmeraldas,5,55,2,Apartamento En Alquiler En Las Esmeraldas Cod. 26-10296 Lm,US$730,"4 habitaciones
2 baños
98 m² cubiertos","Av. Las Esmeraldas, Caracas, Las Esmeraldas, Caracas - Baruta (sureste), Distrito Capital",https://apartamento.mercadolibre.com.ve/MLV-967600034-apartamento-en-alquiler-en-las-esmeraldas-cod-26-10296-lm-_JM#polycard_client=search-desktop&be_origin=backend&search_layout=grid&position=28&type=item&tracking_id=706e0d2c-7356-40b7-a5db-d8576471d681&price_drop=not_apply,60,1
